"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.802328442E1,-2.121291632E-1,-2.511107958E-1,3.852500013E0,3.866498644E0
1.803327242E1,-4.137193780E-1,-2.697779587E-1,3.962669157E0,3.993330780E0
1.804326042E1,-8.670749845E-1,-2.994353288E-1,4.196838450E0,4.295920567E0
1.805324842E1,-1.018274041E0,-1.508562635E-1,4.474171304E0,4.591061804E0
1.806323642E1,-7.760173915E-1,-7.956796043E-2,4.534924459E0,4.601529517E0
1.807322442E1,-5.247370264E-1,-1.483846454E-1,4.123289248E0,4.159192370E0
1.808321242E1,-2.818314821E-1,-2.352860375E-1,3.366750759E0,3.386709196E0
1.809320042E1,-1.083546253E-1,-3.258546571E-1,2.374418621E0,2.399121875E0
1.810318842E1,-8.453471331E-2,-3.669930352E-1,1.317802779E0,1.370559802E0
1.811317642E1,-1.779918574E-1,-2.687233403E-1,4.775520426E-1,5.761504042E-1
1.812316442E1,-1.701839425E-2,-3.490348472E-1,-2.043923467E-1,4.048347586E-1
1.813315242E1,-1.377242211E-1,-3.906915810E-1,-3.781096154E-1,5.608696407E-1
1.814314042E1,-6.235150637E-1,-5.485962975E-1,6.489298403E-2,8.330306307E-1
1.815312842E1,-7.150678428E-1,-8.731453445E-1,4.057616830E-1,1.199311201E0
1.816311642E1,-4.346667358E-1,-8.954553227E-1,4.880021864E-1,1.108567337E0
1.817310442E1,-6.991210604E-2,-9.518376113E-1,8.656159580E-2,9.583190756E-1
1.818309242E1,5.396469329E-2,-1.001149154E0,-6.672181767E-1,1.204322180E0
1.819308042E1,-5.767966237E-2,-9.565520020E-1,-1.433916203E0,1.724654850E0
1.820306842E1,9.151733033E-2,-8.003373501E-1,-2.222337804E0,2.363831765E0
1.821305642E1,3.431940270E-1,-5.156582374E-1,-3.131220235E0,3.191900017E0
1.822304442E1,5.120012060E-1,-2.471374666E-1,-3.884130526E0,3.925518069E0
1.823303242E1,6.112179306E-1,-9.872579606E-2,-4.333858008E0,4.377860137E0
1.824302042E1,6.484689336E-1,-2.807820166E-1,-4.439759270E0,4.495643766E0
1.825300842E1,7.478062570E-1,-5.277797347E-1,-4.158960187E0,4.258487464E0
1.826299642E1,9.383356594E-1,-5.861746349E-1,-3.790632963E0,3.948793838E0
1.827298442E1,1.176240519E0,-7.066335265E-1,-3.537705803E0,3.794500632E0
1.828297242E1,1.341900763E0,-7.812134466E-1,-3.522058654E0,3.849141368E0
1.829296042E1,1.395949501E0,-7.696586906E-1,-3.669917781E0,4.001168083E0
1.830294842E1,1.491446958E0,-6.718752647E-1,-3.903074335E0,4.231999488E0
1.831293642E1,1.563598675E0,-5.195209811E-1,-4.032310665E0,4.355946759E0
1.832292442E1,1.588784972E0,-3.736264090E-1,-3.960579947E0,4.283693255E0
1.833291242E1,1.599873485E0,-2.976871941E-1,-3.642241740E0,3.989252778E0
1.834290042E1,1.629798658E0,-3.611705972E-1,-3.061512069E0,3.487053772E0
1.835288842E1,1.613238320E0,-4.146017594E-1,-2.454435428E0,2.966257873E0
1.836287642E1,1.526829337E0,-4.140037720E-1,-1.979822781E0,2.534226744E0
1.837286442E1,1.423065817E0,-4.970356230E-1,-1.646488804E0,2.232282713E0
1.838285242E1,1.434196284E0,-4.729830283E-1,-1.357204826E0,2.030427755E0
1.839284042E1,1.443987593E0,-6.042993589E-1,-1.053584061E0,1.886880298E0
1.840282842E1,1.290074990E0,-8.991256200E-1,-7.976637107E-1,1.763232190E0
1.841281642E1,1.296521253E0,-9.533867580E-1,-3.079804498E-1,1.638525443E0
1.842280442E1,1.246489991E0,-9.415350366E-1,2.973122048E-1,1.590163535E0
1.843279242E1,1.105697224E0,-9.542685912E-1,8.033910584E-1,1.666922940E0
1.844278042E1,9.219106114E-1,-9.973162314E-1,1.271968794E0,1.860769587E0
1.845276842E1,6.258128732E-1,-1.074067661E0,1.871035334E0,2.246338424E0
1.846275642E1,2.854092472E-1,-1.204401002E0,2.498393626E0,2.788191335E0
1.847274442E1,-1.227793957E-1,-1.430195473E0,3.060560142E0,3.380467757E0
1.848273242E1,-5.589112610E-1,-1.688441553E0,3.640426179E0,4.051656383E0
1.849272042E1,-9.237742652E-1,-1.901540550E0,4.362743838E0,4.847963403E0
1.850270842E1,-1.172519204E0,-2.037814589E0,5.066967874E0,5.585843984E0
1.851269642E1,-1.021582834E0,-1.871927034E0,5.564896293E0,5.959514499E0
1.852268442E1,-5.424244152E-1,-1.653463217E0,5.407721382E0,5.680811157E0
1.853267242E1,-3.295679314E-1,-1.574067091E0,4.685876763E0,4.954164235E0
1.854266042E1,-4.791377344E-1,-1.556353244E0,3.906153479E0,4.232002291E0
1.855264842E1,-9.384503379E-1,-1.537682938E0,3.575305154E0,4.003494074E0
1.856263642E1,-1.120612375E0,-1.452253363E0,3.407800552E0,3.870131332E0
1.857262442E1,-1.194750026E0,-1.501205814E0,3.247808452E0,3.772175270E0
1.858261242E1,-1.144967344E0,-1.541256026E0,3.075909083E0,3.625967049E0
1.859260042E1,-1.042071478E0,-1.660600767E0,2.626418413E0,3.277435209E0
1.860258842E1,-9.612229040E-1,-1.850258569E0,2.073133818E0,2.940287413E0
1.861257642E1,-1.063735850E0,-1.933287131E0,1.592488014E0,2.721240739E0
1.862256442E1,-1.225968676E0,-2.051769846E0,1.131487100E0,2.644432217E0
1.863255242E1,-1.089227956E0,-2.021759450E0,7.328531724E-1,2.410602121E0
1.864254042E1,-8.444743265E-1,-1.868896422E0,8.626204294E-1,2.224865104E0
1.865252842E1,-1.083378109E0,-1.585209692E0,1.632033902E0,2.519946935E0
1.866251642E1,-1.125971567E0,-1.362152594E0,1.877854941E0,2.578683936E0
1.867250442E1,-9.401833065E-1,-1.035350688E0,1.711999254E0,2.210619177E0
1.868249242E1,-8.090303325E-1,-7.546415059E-1,1.376667284E0,1.766133260E0
1.869248042E1,-8.614152452E-1,-7.145427628E-1,8.148048234E-1,1.384382348E0
1.870246842E1,-8.609335808E-1,-7.792284630E-1,1.338842815E-1,1.168900607E0
1.871245642E1,-7.580647583E-1,-7.779212449E-1,-5.858828223E-1,1.234132214E0
1.872244442E1,-5.292368243E-1,-8.136447358E-1,-1.426248164E0,1.725193670E0
1.873243242E1,-3.490385018E-1,-7.977157509E-1,-2.145973168E0,2.315897047E0
1.874242042E1,-1.648139144E-1,-8.263676193E-1,-2.704446582E0,2.832680424E0
1.875240842E1,1.216316787E-2,-8.944566914E-1,-3.149147213E0,3.273733173E0
1.876239642E1,1.667556103E-1,-9.020522976E-1,-3.558303789E0,3.674647145E0
1.877238442E1,3.002010765E-1,-8.771793386E-1,-3.874489637E0,3.983871763E0
1.878237242E1,3.534940435E-1,-8.680775627E-1,-4.065108867E0,4.171765429E0
1.879236042E1,3.623651833E-1,-8.655316119E-1,-4.219124528E0,4.322206066E0
1.880234842E1,3.635537761E-1,-7.980810557E-1,-4.323624212E0,4.411669870E0
1.881233642E1,3.796537189E-1,-7.415926402E-1,-4.336277586E0,4.415586019E0
1.882232442E1,3.679324635E-1,-6.670573783E-1,-4.369106194E0,4.435022974E0
1.883231242E1,4.629261097E-1,-5.849542844E-1,-4.428671780E0,4.491058431E0
1.884230042E1,5.489176751E-1,-4.152118798E-1,-4.542957948E0,4.594799064E0
1.885228767E1,7.072707999E-1,-5.193624119E-1,-4.483230395E0,4.568295532E0
1.886227567E1,7.598572223E-1,-7.390482974E-1,-4.278776067E0,4.408117514E0
1.887226367E1,7.840646220E-1,-6.375907736E-1,-4.158886512E0,4.279908451E0
1.888225167E1,8.917745005E-1,-6.063780440E-1,-3.881217443E0,4.028250853E0
1.889223967E1,9.125202754E-1,-5.697526201E-1,-3.444242154E0,3.608339690E0
1.890222767E1,8.369087604E-1,-6.263584916E-1,-2.800970079E0,2.989678012E0
1.891221567E1,7.122421758E-1,-7.739537629E-1,-1.947056739E0,2.212989672E0
1.892220367E1,5.240037125E-1,-7.760974983E-1,-1.272321966E0,1.579781758E0
1.893219167E1,4.241815817E-1,-7.987078772E-1,-6.175700533E-1,1.095105958E0
1.894217967E1,3.299410934E-1,-1.067278532E0,-7.871346295E-2,1.119884101E0
1.895216767E1,1.559140502E-1,-1.333143973E0,4.392340690E-1,1.412270728E0
1.896215567E1,-1.309316934E-1,-1.401273391E0,1.111146975E0,1.793141886E0
1.897214367E1,-5.195339546E-1,-1.523273645E0,1.823952384E0,2.432504969E0
1.898213167E1,-9.278038008E-1,-1.679712684E0,2.507122934E0,3.157201292E0
1.899211967E1,-1.160880833E0,-1.753979339E0,3.064020524E0,3.716491572E0
1.900210767E1,-1.210186091E0,-1.788547786E0,3.403558981E0,4.030839527E0
1.901209567E1,-1.167493523E0,-1.738446064E0,3.579545555E0,4.147093226E0
1.902208367E1,-8.919143951E-1,-1.706308452E0,3.457541646E0,3.957473190E0
1.903207167E1,-7.980143975E-1,-1.748805430E0,3.408777037E0,3.913426669E0
1.904205967E1,-8.728503525E-1,-1.837259185E0,3.153458950E0,3.752558114E0
1.905204767E1,-1.041394224E0,-1.887221889E0,3.165332306E0,3.829547884E0
1.906203567E1,-1.165150470E0,-1.917547596E0,3.425094861E0,4.094610996E0
1.907202367E1,-1.108376418E0,-1.856414663E0,3.769682974E0,4.345720126E0
1.908201167E1,-8.727409364E-1,-1.641359188E0,4.077582732E0,4.481341057E0
1.909199967E1,-4.573798064E-1,-1.468403812E0,4.231473262E0,4.502307410E0
1.910198767E1,-5.518492498E-3,-1.221097141E0,3.914084643E0,4.100142348E0
1.911197567E1,1.089055062E-1,-1.121037833E0,3.425231102E0,3.605661428E0
1.912196367E1,1.947364010E-2,-1.110298033E0,2.902552003E0,3.107724098E0
1.913195167E1,-1.133975930E-1,-1.085984287E0,2.299909306E0,2.545938668E0
1.914193967E1,-3.007512995E-1,-1.090117245E0,1.879816098E0,2.193744632E0
1.915192767E1,-4.077316099E-1,-1.083621646E0,1.934562408E0,2.254553758E0
1.916191567E1,-2.139889250E-1,-1.098053451E0,2.429735620E0,2.674907069E0
1.917190367E1,2.350124427E-1,-1.044308476E0,3.024958200E0,3.208766609E0
1.918189167E1,6.723791485E-1,-1.031535599E0,3.190701621E0,3.420049158E0
1.919187967E1,1.030553559E0,-1.244876013E0,3.026537533E0,3.430989123E0
1.920186767E1,1.165137826E0,-1.555650555E0,2.831760347E0,3.434597715E0
1.921185567E1,9.583389842E-1,-1.844343087E0,2.293810076E0,3.095412685E0
1.922184367E1,4.921886101E-1,-2.085389728E0,1.413361486E0,2.566844490E0
1.923183167E1,1.730666929E-1,-2.318857793E0,4.688876384E-1,2.372110698E0
1.924181967E1,4.940885806E-2,-2.415305130E0,-2.677065825E-1,2.430598059E0
1.925180767E1,-3.746472324E-2,-2.486725215E0,-7.478957194E-1,2.597027899E0
1.926179567E1,-5.036663655E-2,-2.528773127E0,-1.028131131E0,2.730253459E0
1.927178367E1,1.723740902E-1,-2.495525567E0,-1.255289612E0,2.798769853E0
1.928177167E1,6.797306335E-1,-2.354418805E0,-1.600378831E0,2.926864200E0
1.929175967E1,1.011678528E0,-2.402822641E0,-2.132220517E0,3.367998577E0
1.930174767E1,1.094573481E0,-2.439287924E0,-2.828180097E0,3.891891487E0
1.931173567E1,1.060988682E0,-2.434752093E0,-3.421501747E0,4.331326465E0
1.932172367E1,9.012663587E-1,-2.354928828E0,-3.646187441E0,4.433131364E0
1.933171167E1,7.439769155E-1,-2.242984908E0,-3.584031538E0,4.292990218E0
1.934169967E1,5.589311050E-1,-1.965581887E0,-3.312122562E0,3.891795473E0
1.935168767E1,4.612224504E-1,-1.635929171E0,-2.906626927E0,3.367116050E0
1.936167567E1,3.081739195E-1,-1.463105796E0,-2.512031672E0,2.923346174E0
1.937166367E1,6.473598629E-2,-1.316365533E0,-2.177987843E0,2.545710119E0
1.938165167E1,-5.629717503E-2,-1.184611393E0,-2.012890540E0,2.336279489E0
1.939163967E1,-3.790603727E-2,-1.218903193E0,-1.911401002E0,2.267292582E0
1.940162767E1,1.214560612E-1,-1.350219889E0,-1.841431466E0,2.286638399E0
1.941161567E1,5.645001394E-1,-1.434486160E0,-1.782090413E0,2.356322811E0
1.942160367E1,1.081770710E0,-1.480509741E0,-1.632508112E0,2.455039653E0
1.943159167E1,1.429488253E0,-1.524812632E0,-1.081024459E0,2.353105205E0
1.944157967E1,1.461447525E0,-1.499407796E0,-3.552961189E-1,2.123743850E0
1.945156767E1,9.022188701E-1,-1.470451653E0,5.374994516E-1,1.806967795E0
1.946155567E1,3.019929010E-1,-1.586201964E0,9.939570791E-1,1.896097851E0
1.947154367E1,5.998439267E-3,-1.499000829E0,9.950247806E-1,1.799198094E0
1.948153167E1,-2.838212165E-1,-1.326834827E0,1.219826834E0,1.824560946E0
1.949151967E1,-5.772212686E-1,-1.397499159E0,1.424672924E0,2.077469912E0
1.950150767E1,-6.736691174E-1,-1.370719204E0,1.742675502E0,2.317243863E0
1.951149567E1,-5.351184654E-1,-1.250606869E0,2.316264553E0,2.686159115E0
1.952148367E1,-3.495040863E-1,-1.257283512E0,2.940685204E0,3.217226198E0
1.953147167E1,-3.536502373E-1,-1.282070883E0,3.589860628E0,3.828299043E0
1.954145967E1,-5.579491382E-1,-1.298256560E0,4.134479064E0,4.369289928E0
1.955144667E1,-1.005561975E0,-1.183569565E0,4.532596682E0,4.791286308E0
1.956143467E1,-1.484978329E0,-8.094071124E-1,4.665741876E0,4.962806440E0
1.957142267E1,-1.674802484E0,-5.331226280E-1,4.337991405E0,4.680529086E0
1.958141067E1,-1.717667399E0,-4.865444025E-1,3.734842340E0,4.139583802E0
1.959139867E1,-1.662218107E0,-4.656861417E-1,2.986710393E0,3.449677027E0
1.960138667E1,-1.590623921E0,-6.880531948E-1,2.342682273E0,2.914045623E0
1.961137467E1,-1.372981199E0,-1.022165582E0,1.890831667E0,2.550518427E0
1.962136267E1,-9.679755610E-1,-1.433634659E0,1.736517214E0,2.451076714E0
1.963135067E1,-3.296371113E-1,-1.771658542E0,1.735050732E0,2.501566641E0
1.964133867E1,2.269735810E-1,-1.893124653E0,1.625776212E0,2.505710727E0
1.965132667E1,4.200311915E-1,-1.941762670E0,1.383679850E0,2.421040767E0
1.966131467E1,3.493897001E-1,-1.895500523E0,9.912240905E-1,2.167376431E0
1.967130267E1,2.082082945E-1,-1.820692707E0,6.118707722E-1,1.932008921E0
1.968129067E1,5.538512359E-2,-1.597345003E0,2.761815369E-1,1.621991003E0
1.969127867E1,-1.901498633E-1,-1.255529640E0,-2.425103456E-1,1.292796548E0
1.970126667E1,-4.632058259E-1,-9.211868723E-1,-7.113231397E-1,1.252647396E0
1.971125467E1,-5.372247056E-1,-6.469496807E-1,-1.150689356E0,1.425215867E0
1.972124267E1,-5.658633811E-1,-4.402154145E-1,-1.579780844E0,1.734848262E0
1.973123067E1,-5.930886019E-1,-4.069587542E-1,-1.868974775E0,2.002607357E0
1.974121867E1,-5.409562524E-1,-4.506186710E-1,-2.126006681E0,2.239552469E0
1.975120667E1,-4.002430078E-1,-5.023315193E-1,-2.221758345E0,2.312734651E0
1.976119467E1,-2.964217470E-1,-6.296388526E-1,-2.450113167E0,2.547030716E0
1.977118267E1,-1.687167299E-1,-7.877605008E-1,-2.720122967E0,2.836917500E0
1.978117067E1,-1.746808168E-2,-9.896231228E-1,-2.942289096E0,3.104307359E0
1.979115867E1,1.574344176E-1,-1.117992164E0,-3.288715573E0,3.477116937E0
1.980114667E1,3.778869462E-1,-1.224784907E0,-3.700844289E0,3.916522062E0
1.981113467E1,6.313577148E-1,-1.247428030E0,-3.982218738E0,4.220516003E0
1.982112267E1,7.125055929E-1,-1.089187172E0,-4.089077189E0,4.291217213E0
1.983111067E1,7.061685998E-1,-1.087807522E0,-4.244294452E0,4.438021484E0
1.984109867E1,7.729981086E-1,-1.048419727E0,-4.406179295E0,4.594684535E0
1.985108679E1,9.368477623E-1,-1.018830696E0,-4.543369008E0,4.749515939E0
1.986107479E1,1.137564330E0,-1.086825701E0,-4.656411474E0,4.915018873E0
1.987106279E1,1.272942648E0,-1.144875615E0,-4.660658891E0,4.965165099E0
1.988105079E1,1.432541961E0,-1.159784553E0,-4.569142950E0,4.926900037E0
1.989103879E1,1.583202927E0,-1.217421216E0,-4.355128425E0,4.791220045E0
1.990102679E1,1.693040388E0,-1.153223831E0,-3.948317751E0,4.448092178E0
1.991101479E1,1.747213526E0,-1.088534404E0,-3.430030496E0,4.000346417E0
1.992100279E1,1.749330656E0,-9.983943117E-1,-2.780796016E0,3.433624241E0
1.993099079E1,1.698724174E0,-9.009682238E-1,-2.147134425E0,2.882289680E0
1.994097879E1,1.553234924E0,-8.327810647E-1,-1.528696645E0,2.333018745E0
1.995096679E1,1.433954356E0,-8.580275877E-1,-8.229002935E-1,1.862686589E0
1.996095479E1,1.467231445E0,-9.498300429E-1,-2.783742428E-2,1.748061825E0
1.997094279E1,1.578378974E0,-1.001761577E0,5.576454484E-1,1.950839535E0
1.998093079E1,1.681670185E0,-9.952478519E-1,7.143414724E-1,2.080580841E0
1.999091879E1,1.692887630E0,-8.278982741E-1,6.923793304E-1,2.007653660E0
2.000090679E1,1.727606058E0,-5.703727173E-1,7.758980352E-1,1.977868926E0
2.001089479E1,1.713951493E0,-4.212842133E-1,9.188624579E-1,1.989828718E0
2.002088279E1,1.545322472E0,-3.526411906E-1,1.072899753E0,1.914024877E0
2.003087079E1,1.395720144E0,-3.084864898E-1,1.141229146E0,1.829098848E0
2.004085879E1,1.170946742E0,-2.115292937E-1,1.195525221E0,1.686754715E0
2.005084679E1,8.644276576E-1,-1.767866184E-1,1.439974503E0,1.688791062E0
2.006083479E1,5.511909264E-1,-1.087255398E-1,2.179927365E0,2.251158812E0
2.007082279E1,3.943448117E-1,-4.583869893E-2,3.149720240E0,3.174641178E0
2.008081079E1,4.386942979E-1,-6.010204048E-2,4.142719545E0,4.166316139E0
2.009079879E1,5.859490420E-1,9.971590326E-3,4.621624634E0,4.658631770E0
2.010078679E1,5.471060615E-1,1.440603554E-1,4.320939170E0,4.357819838E0
2.011077479E1,2.628313569E-1,6.289383014E-2,3.832054054E0,3.841571844E0
2.012076279E1,1.269454181E-1,-1.373501729E-1,3.469712040E0,3.474749178E0
2.013075079E1,7.926149324E-2,-2.332205634E-1,3.266946974E0,3.276219887E0
2.014073879E1,1.047944567E-1,-3.298663587E-1,3.329609830E0,3.347550644E0
2.015072679E1,7.375386377E-2,-4.680062438E-1,3.420065086E0,3.452725687E0
2.016071479E1,-1.056464691E-1,-3.644397023E-1,3.415520046E0,3.436532359E0
2.017070279E1,-2.860292896E-1,-2.303314405E-2,3.041546751E0,3.055053177E0
2.018069079E1,-6.786461943E-1,3.539866349E-1,2.188802269E0,2.318776092E0
2.019067879E1,-1.224515789E0,6.313986453E-1,1.438017440E0,1.991481188E0
2.020066679E1,-1.636453082E0,6.527933881E-1,1.145126315E0,2.101292977E0
2.021065479E1,-1.807231248E0,5.840523514E-1,1.183167715E0,2.237652291E0
2.022064279E1,-1.955841303E0,5.489630641E-1,1.320150436E0,2.422699491E0
2.023063079E1,-1.904810898E0,3.040965464E-1,1.592047133E0,2.501078436E0
2.024061879E1,-1.641379800E0,7.515364151E-2,1.873371881E0,2.491846288E0
2.025060679E1,-1.182677718E0,-1.739255392E-1,1.874968756E0,2.223619687E0
2.026059479E1,-8.933510560E-1,-3.760143023E-1,1.632702239E0,1.898731015E0
2.027058279E1,-4.651931118E-1,-7.138451169E-1,9.952510679E-1,1.310154254E0
2.028057079E1,1.151592860E-1,-7.917582422E-1,-3.404073536E-2,8.008130536E-1
2.029055879E1,6.216359878E-1,-7.531145056E-1,-1.160938355E0,1.517033495E0
2.030054679E1,8.625350600E-1,-6.881299395E-1,-2.148317317E0,2.415110109E0
2.031053479E1,9.674830062E-1,-5.428314180E-1,-2.907976465E0,3.112397217E0
2.032052279E1,9.963493212E-1,-3.679596165E-1,-3.411653282E0,3.573161676E0
2.033051079E1,1.088345027E0,-3.974790655E-1,-3.812582241E0,3.984754428E0
2.034049879E1,1.172152584E0,-4.723750640E-1,-4.115743416E0,4.305394726E0
2.035048679E1,1.295699134E0,-5.558810511E-1,-4.323185086E0,4.547281526E0
2.036047479E1,1.507843427E0,-6.181800641E-1,-4.333279719E0,4.629584378E0
2.037046279E1,1.724283377E0,-6.279218177E-1,-4.234020309E0,4.614581991E0
2.038045079E1,1.946420269E0,-6.121222756E-1,-4.045386209E0,4.530827201E0
2.039043879E1,2.159225590E0,-5.303035026E-1,-3.828529353E0,4.427314531E0
2.040042679E1,2.274055988E0,-3.868885154E-1,-3.531817657E0,4.218382311E0
2.041041479E1,2.270515938E0,-2.947954170E-1,-3.290085576E0,4.008342557E0
2.042040279E1,2.103302527E0,-3.102473788E-1,-3.044038249E0,3.712991223E0
2.043039079E1,1.909343221E0,-3.530224290E-1,-2.617651098E0,3.259189108E0
2.044037879E1,1.747263227E0,-2.257591325E-1,-2.168136454E0,2.793691403E0
2.045036679E1,1.403222998E0,-1.348978233E-2,-1.751751550E0,2.244515594E0
2.046035479E1,9.466797093E-1,1.030049164E-2,-1.343107774E0,1.643242850E0
2.047034279E1,6.655911159E-1,8.616420440E-4,-9.403615004E-1,1.152081606E0
2.048033079E1,7.071532709E-1,1.022563814E-1,-3.425813484E-1,7.923913783E-1
2.049031879E1,8.929798309E-1,2.377400043E-1,2.853540641E-1,9.671402328E-1
2.050030679E1,1.044337785E0,2.046148881E-1,8.944889241E-1,1.390186713E0
2.051029479E1,9.363608354E-1,2.311165342E-1,1.355882186E0,1.663911948E0
2.052028279E1,5.503598908E-1,2.876740931E-1,1.680527201E0,1.791598188E0
2.053027079E1,1.137401485E-1,2.925229698E-1,1.953180528E0,1.978236761E0
2.054025879E1,-3.458654371E-1,2.100656077E-1,2.385239478E0,2.419321770E0
2.055024679E1,-8.461735274E-1,9.336048234E-2,2.978036048E0,3.097325382E0
2.056023479E1,-1.256636664E0,-1.089654218E-1,3.690729191E0,3.900319362E0
2.057022279E1,-1.410663434E0,-3.163464267E-1,4.401697404E0,4.633032099E0
2.058021079E1,-1.292473664E0,-5.034592279E-1,5.102009652E0,5.287197921E0
2.059019879E1,-9.647812271E-1,-6.795056619E-1,5.501162227E0,5.626305770E0
2.060018679E1,-5.120243390E-1,-7.547683174E-1,5.482281568E0,5.557630370E0
2.061017479E1,-1.477704137E-1,-7.752359111E-1,4.882077160E0,4.945452883E0
2.062016279E1,-1.470472410E-1,-6.660819165E-1,3.934294959E0,3.992989461E0
2.063015079E1,-3.493283044E-1,-4.176462219E-1,3.185936725E0,3.232128005E0
2.064013879E1,-4.986312185E-1,-1.233347350E-1,2.828053797E0,2.874323021E0
2.065012679E1,-4.222542298E-1,1.810575709E-1,2.602496869E0,2.642739191E0
2.066011479E1,-2.890280524E-1,2.905830829E-1,2.492320123E0,2.525794002E0
2.067010279E1,-9.748666143E-2,3.139275067E-1,2.497066893E0,2.518610172E0
2.068009079E1,1.431828893E-1,3.121435212E-1,2.408906084E0,2.433261893E0
2.069007879E1,1.704600224E-1,3.976551032E-1,2.023530133E0,2.069265667E0
2.070006679E1,-2.631736748E-2,4.359890105E-1,1.483418730E0,1.546386158E0
2.071005479E1,-3.115598959E-1,4.363225941E-1,9.590082711E-1,1.098700978E0
2.072004279E1,-6.128420679E-1,2.957694170E-1,5.443892258E-1,8.714439611E-1
2.073003079E1,-7.802542108E-1,1.865933492E-1,2.844167554E-1,8.511795359E-1
2.074001879E1,-7.816201204E-1,3.832075835E-1,1.936176825E-1,8.917768060E-1
2.075000679E1,-8.269766068E-1,8.084784284E-1,3.316423774E-2,1.156990728E0
2.075999479E1,-8.515110120E-1,1.033181517E0,-1.884019661E-1,1.352046727E0
2.076998279E1,-7.515412391E-1,1.376502685E0,-5.376415390E-1,1.657899967E0
2.077997079E1,-4.652413879E-1,1.887283284E0,-1.124304965E0,2.245517624E0
2.078995879E1,6.244636282E-2,1.928207801E0,-1.778103197E0,2.623649338E0
2.079994679E1,3.638353926E-1,1.843802366E0,-2.353324206E0,3.011663689E0
2.080993479E1,4.239531383E-1,1.819672222E0,-2.779361694E0,3.348999057E0
2.081992279E1,5.141925231E-1,1.596192809E0,-3.093127964E0,3.518474959E0
2.082991079E1,5.898823543E-1,1.276450101E0,-3.274964676E0,3.564081885E0
2.083989879E1,6.362021329E-1,1.101889006E0,-3.564338701E0,3.784629824E0
2.084988679E1,5.875604615E-1,1.026502170E0,-3.896141292E0,4.071713517E0
2.085987504E1,4.635318447E-1,8.606416585E-1,-4.041917056E0,4.158444339E0
2.086986304E1,3.888684192E-1,6.860209950E-1,-4.124339408E0,4.199049774E0
2.087985104E1,4.450087061E-1,5.767710330E-1,-4.134784874E0,4.198469188E0
2.088983904E1,5.927169383E-1,6.024981972E-1,-4.106622344E0,4.192691799E0
2.089982704E1,8.247917216E-1,7.825047310E-1,-4.053112720E0,4.209550778E0
2.090981504E1,1.052324790E0,8.814817198E-1,-3.759636873E0,4.002407638E0
2.091980304E1,1.195673813E0,9.355920728E-1,-3.352738491E0,3.680465159E0
2.092979104E1,1.112261747E0,1.056225906E0,-2.985189532E0,3.356202601E0
